uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:59,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,59,EN,,market_place,market place,My client is one of the most recognised brands in the financial services market place.,market_place,unknown,market,place,market,place,True,market(5);store(4);super market(2);business(2);shopping place(1);market square(1);trade street(1);financial market(1);market exchange(1);open market(1);exchange center(1);market store(1);street market(1);commerce(1);consumer market(1);market sector(1);business field(1);financial industry(1);retail industry(1);sales market(1);industry(1);sector(1);retailers(1);shopping center(1);mall(1);on the market(1);in stores(1);business market(1);grocery store(1),"[""market"", ""store"", ""super market"", ""business"", ""shopping place"", ""market square"", ""trade street"", ""financial market"", ""market exchange"", ""open market"", ""exchange center"", ""market store"", ""street market"", ""commerce"", ""consumer market"", ""market sector"", ""business field"", ""financial industry"", ""retail industry"", ""sales market"", ""industry"", ""sector"", ""retailers"", ""shopping center"", ""mall"", ""on the market"", ""in stores"", ""business market"", ""grocery store""]",market,29,True,,UNKNOWN,MOD,3.1111,MID,nc::EN::UNKNOWN::MOD::MID::True,nc:EN:market place,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:60,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,60,EN,,mental_disorder,mental disorder,Freud returned from Paris determined to study and treat mental disorders.,mental_disorder,unknown,mental,disorder,mental,disorder,True,mental illness(5);psychological disorder(3);mental disability(2);mental sickness(2);brain disease(2);mental imbalance(1);mental problems(1);mental handicap(1);mentally ill(1);phsyco(1);retardation(1);mentally disturbed(1);mentally challenged(1);psychological problems(1);psychological issue(1);emotional disorder(1);depression(1);schizophrenia(1);thinking disorder(1);mental insanity(1);mental case(1);psychotic disorders(1);psychological illness(1);metal illness(1);psychosis(1);craziness(1);insanity(1),"[""mental illness"", ""psychological disorder"", ""mental disability"", ""mental sickness"", ""brain disease"", ""mental imbalance"", ""mental problems"", ""mental handicap"", ""mentally ill"", ""phsyco"", ""retardation"", ""mentally disturbed"", ""mentally challenged"", ""psychological problems"", ""psychological issue"", ""emotional disorder"", ""depression"", ""schizophrenia"", ""thinking disorder"", ""mental insanity"", ""mental case"", ""psychotic disorders"", ""psychological illness"", ""metal illness"", ""psychosis"", ""craziness"", ""insanity""]",mental illness,27,True,,LITERAL,EQUAL,5.0,HIGH,nc::EN::LITERAL::EQUAL::HIGH::True,nc:EN:mental disorder,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:61,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,61,EN,,middle_school,middle school,"After completing middle school, he moved on to the high school.",middle_school,unknown,middle,school,middle,school,True,junior high(7);junior high school(6);secondary school(6);intermediate school(4);grade school(1);7th grade(1);8th grade(1);junior class(1);between grade & high(1);grades 6 8(1);pre high school(1);grades 7 and 8(1);school between elementary and high school(1);junior highschool(1);middle high(1),"[""junior high"", ""junior high school"", ""secondary school"", ""intermediate school"", ""grade school"", ""7th grade"", ""8th grade"", ""junior class"", ""between grade & high"", ""grades 6 8"", ""pre high school"", ""grades 7 and 8"", ""school between elementary and high school"", ""junior highschool"", ""middle high""]",junior high,15,True,,LITERAL,HEAD,4.3333,HIGH,nc::EN::LITERAL::HEAD::HIGH::True,nc:EN:middle school,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:62,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,62,EN,,milk_tooth,milk tooth,A human baby has 20 baby or milk teeth.,milk_tooth,unknown,milk,tooth,milk,tooth,True,baby teeth(10);baby tooth(8);first teeth(4);temporary tooth(3);primary teeth(1);little tooth(1);non permanent teeth(1);1st tooth(1);first set of teeth(1);molers(1);child's teeth(1);teeth(1);primary(1);toddler teeth(1);front teeth(1);first tooth(1);deciduous tooth(1);original teeth(1),"[""baby teeth"", ""baby tooth"", ""first teeth"", ""temporary tooth"", ""primary teeth"", ""little tooth"", ""non permanent teeth"", ""1st tooth"", ""first set of teeth"", ""molers"", ""child's teeth"", ""teeth"", ""primary"", ""toddler teeth"", ""front teeth"", ""first tooth"", ""deciduous tooth"", ""original teeth""]",baby teeth,18,True,,IDIOMATIC,HEAD,1.2222,LOW,nc::EN::IDIOMATIC::HEAD::LOW::True,nc:EN:milk tooth,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:64,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,64,EN,,narrow_escape,narrow escape,I had a narrow escape by not being in the cinema at that time.,narrow_escape,unknown,narrow,escape,narrow,escape,True,close call(13);close escape(4);quick escape(2);near miss(2);close shave(2);lucky escape(1);timely escape(1);avoided calamity(1);escape danger(1);barely escaped(1);barely escape(1);narrow chance(1);narrow opportunity(1);almost caught(1);difficult(1);near death experiance(1);life or death situation(1);split second decision(1);barely getting out(1);leaving(1);slim chance(1);barely missed(1);narrow call(1);narrow miss(1);excuse(1);lucky break(1);odds defying(1);near squeak(1);slim(1);scary(1),"[""close call"", ""close escape"", ""quick escape"", ""near miss"", ""close shave"", ""lucky escape"", ""timely escape"", ""avoided calamity"", ""escape danger"", ""barely escaped"", ""barely escape"", ""narrow chance"", ""narrow opportunity"", ""almost caught"", ""difficult"", ""near death experiance"", ""life or death situation"", ""split second decision"", ""barely getting out"", ""leaving"", ""slim chance"", ""barely missed"", ""narrow call"", ""narrow miss"", ""excuse"", ""lucky break"", ""odds defying"", ""near squeak"", ""slim"", ""scary""]",close call,30,True,,UNKNOWN,HEAD,1.75,MID,nc::EN::UNKNOWN::HEAD::MID::True,nc:EN:narrow escape,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:66,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,66,EN,,news_agency,news agency,The news was culled initially from a news agency teleprinter on the ship.,news_agency,unknown,news,agency,news,agency,True,newspaper(3);press(3);press agency(2);news channel(1);news source(1);reporting company(1);news provider(1);news organization(1);information reporting service(1);tv news(1);press organization(1);journalist group(1);news service(1);media outlet(1);news gathering organization(1);news group(1);beat(1);news company(1);news syndicate(1);news bureau(1);news outlet(1);reports(1);media(1);newsroom(1);journalists(1);network(1);news station(1);news building(1),"[""newspaper"", ""press"", ""press agency"", ""news channel"", ""news source"", ""reporting company"", ""news provider"", ""news organization"", ""information reporting service"", ""tv news"", ""press organization"", ""journalist group"", ""news service"", ""media outlet"", ""news gathering organization"", ""news group"", ""beat"", ""news company"", ""news syndicate"", ""news bureau"", ""news outlet"", ""reports"", ""media"", ""newsroom"", ""journalists"", ""network"", ""news station"", ""news building""]",newspaper,28,True,,LITERAL,MOD,4.7333,HIGH,nc::EN::LITERAL::MOD::HIGH::True,nc:EN:news agency,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:68,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,68,EN,,nut_case,nut case,Just between you and me he's a bit of a nut case.,nut_case,unknown,nut,case,nut,case,True,crazy(9);insane person(3);crazy person(3);lunatic(2);madman(2);unpredictable(2);head case(1);nut job(1);fruitcake(1);nutjob(1);crackpot(1);strange person(1);mental person(1);divergent(1);basket case(1);bonkers(1);psychotic(1);mental case(1);off the rails(1);wacko(1);crazy guy(1);person acting weird(1);really angry person(1),"[""crazy"", ""insane person"", ""crazy person"", ""lunatic"", ""madman"", ""unpredictable"", ""head case"", ""nut job"", ""fruitcake"", ""nutjob"", ""crackpot"", ""strange person"", ""mental person"", ""divergent"", ""basket case"", ""bonkers"", ""psychotic"", ""mental case"", ""off the rails"", ""wacko"", ""crazy guy"", ""person acting weird"", ""really angry person""]",crazy,23,True,,IDIOMATIC,HEAD,0.25,LOW,nc::EN::IDIOMATIC::HEAD::LOW::True,nc:EN:nut case,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:69,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,69,EN,,old_flame,old flame,"He runs into his old flame, now reunited with her husband.",old_flame,unknown,old,flame,old,flame,True,ex(7);ex lover(3);past lover(2);old girlfriend(2);former lover(2);old love(2);old lover(2);exe(1);previous lover(1);prior lover(1);former girlfriend(1);previous paramour(1);ex lovers(1);ex boyfriend / girlfriend(1);old boyfriend/girlfriend(1);former sweetheart(1);old boyfriend(1);old crush(1);ex crush(1);old sweetheart(1);lost love(1);old romantic interest(1);boyfriend(1);girlfriend(1);former romantic partner(1);ex girlfriend(1);ex boyfriend(1);fling(1),"[""ex"", ""ex lover"", ""past lover"", ""old girlfriend"", ""former lover"", ""old love"", ""old lover"", ""exe"", ""previous lover"", ""prior lover"", ""former girlfriend"", ""previous paramour"", ""ex lovers"", ""ex boyfriend"", ""girlfriend"", ""old boyfriend"", ""former sweetheart"", ""old crush"", ""ex crush"", ""old sweetheart"", ""lost love"", ""old romantic interest"", ""boyfriend"", ""former romantic partner"", ""ex girlfriend"", ""fling""]",ex,26,True,,IDIOMATIC,MOD,0.4118,LOW,nc::EN::IDIOMATIC::MOD::LOW::True,nc:EN:old flame,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:70,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,70,EN,,old_hat,old hat,I think perhaps that zap-it-up games are becoming a little bit old hat.,old_hat,unknown,old,hat,old,hat,True,old fashioned(3);passe(3);old school(3);out of style(2);dated(2);predictable(2);ancient(2);familiar(2);old trick(1);old play(1);ubiquitous(1);yesterday's news(1);old fashion(1);outdated(1);vintage(1);taken for granted(1);clichã©(1);old news(1);antoquated(1);past its time(1);old timey(1);cliched(1);trite(1);cumbersome(1);routine(1);tritely familiar(1);obsolete(1),"[""old fashioned"", ""passe"", ""old school"", ""out of style"", ""dated"", ""predictable"", ""ancient"", ""familiar"", ""old trick"", ""old play"", ""ubiquitous"", ""yesterday's news"", ""old fashion"", ""outdated"", ""vintage"", ""taken for granted"", ""clichã©"", ""old news"", ""antoquated"", ""past its time"", ""old timey"", ""cliched"", ""trite"", ""cumbersome"", ""routine"", ""tritely familiar"", ""obsolete""]",old fashioned,27,True,,IDIOMATIC,MOD,0.25,LOW,nc::EN::IDIOMATIC::MOD::LOW::True,nc:EN:old hat,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:71,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,71,EN,,old_timer,old timer,A handicap system means that any new player can successfully challenge the old-timers.,old_timer,unknown,old,timer,old,timer,True,old person(6);elderly(6);old man(3);senior citizen(3);experienced(3);geezer(1);fogy(1);old soldier(1);mature persons(1);aged(1);mature adults(1);experienced person(1);older people(1);doing something many times(1);well versed(1);knowledgable(1);elder(1);long time member(1);around for a while(1);wise(1);veterans(1);old folk(1);senior(1);old hat(1),"[""old person"", ""elderly"", ""old man"", ""senior citizen"", ""experienced"", ""geezer"", ""fogy"", ""old soldier"", ""mature persons"", ""aged"", ""mature adults"", ""experienced person"", ""older people"", ""doing something many times"", ""well versed"", ""knowledgable"", ""elder"", ""long time member"", ""around for a while"", ""wise"", ""veterans"", ""old folk"", ""senior"", ""old hat""]",old person,24,True,,IDIOMATIC,MOD,0.6471,LOW,nc::EN::IDIOMATIC::MOD::LOW::True,nc:EN:old timer,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:73,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,73,EN,,pillow_slip,pillow slip,I'd rather use little incidents like when The Clash stole a pillow slip from a hotel.,pillow_slip,unknown,pillow,slip,pillow,slip,True,pillow case(11);pillow cover(10);bed linen(2);pillowcase(2);sham(2);pillow sheet(1);pillow cases(1);pillow covers(1);linen(1);cover for pillows(1);cover for pillow(1);pillow covering(1);pillow blanketq(1);pillow sham(1);bed spread(1);pillow linen(1);cushion slip(1),"[""pillow case"", ""pillow cover"", ""bed linen"", ""pillowcase"", ""sham"", ""pillow sheet"", ""pillow cases"", ""pillow covers"", ""linen"", ""cover for pillows"", ""cover for pillow"", ""pillow covering"", ""pillow blanketq"", ""pillow sham"", ""bed spread"", ""pillow linen"", ""cushion slip""]",pillow case,17,True,,LITERAL,MOD,4.0,HIGH,nc::EN::LITERAL::MOD::HIGH::True,nc:EN:pillow slip,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:74,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,74,EN,,pocket_book,pocket book,All of these are at good prices to suit your pocket book.,pocket_book,unknown,pocket,book,pocket,book,True,wallet(11);purse(10);budget(3);handbag(2);billfold(2);journal(2);checkbook(2);notebook(2);coin purse(1);small book(1);condensed publication(1);diary(1);bill fold(1);note book(1);message book(1);day planner(1);carry bag(1);book fits in pocket(1);hand bag(1);mini book(1),"[""wallet"", ""purse"", ""budget"", ""handbag"", ""billfold"", ""journal"", ""checkbook"", ""notebook"", ""coin purse"", ""small book"", ""condensed publication"", ""diary"", ""bill fold"", ""note book"", ""message book"", ""day planner"", ""carry bag"", ""book fits in pocket"", ""hand bag"", ""mini book""]",wallet,20,True,,IDIOMATIC,EQUAL,1.3158,LOW,nc::EN::IDIOMATIC::EQUAL::LOW::True,nc:EN:pocket book,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:75,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,75,EN,,prison_guard,prison guard,"This man, a dangerous psychopath, kills a prison guard and escapes.",prison_guard,unknown,prison,guard,prison,guard,True,correctional officer(4);corrections officer(3);jail guard(3);guard(2);jailhouse guard(1);safety officer(1);security officer(1);maton(1);prison police(1);night guard(1);prison wardon(1);jail man(1);warden(1);policeman(1);security(1);orderly(1);jailer(1);overseer(1);prison keep(1);jail keeper(1);penal officer(1);person watching over prison(1);keep prisoners there(1);prison warden(1),"[""correctional officer"", ""corrections officer"", ""jail guard"", ""guard"", ""jailhouse guard"", ""safety officer"", ""security officer"", ""maton"", ""prison police"", ""night guard"", ""prison wardon"", ""jail man"", ""warden"", ""policeman"", ""security"", ""orderly"", ""jailer"", ""overseer"", ""prison keep"", ""jail keeper"", ""penal officer"", ""person watching over prison"", ""keep prisoners there"", ""prison warden""]",correctional officer,24,True,,LITERAL,EQUAL,5.0,HIGH,nc::EN::LITERAL::EQUAL::HIGH::True,nc:EN:prison guard,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:78,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,78,EN,,record_book,record book,All contractors and consultants will be asked to sign a record book covering the collection and return of keys.,record_book,unknown,record,book,record,book,True,ledger(4);log book(4);log(3);journal(2);register(2);record log(2);spreadsheet(2);document(2);record pamphlet(1);permanent record(1);record file(1);directory(1);diary(1);account book(1);official record(1);day book(1);record data(1);written document(1);interaction log(1);data spreadsheet(1);notebook(1);guest book(1);calendar(1);kept records(1);recordings file(1);written record(1);signed record(1),"[""ledger"", ""log book"", ""log"", ""journal"", ""register"", ""record log"", ""spreadsheet"", ""document"", ""record pamphlet"", ""permanent record"", ""record file"", ""directory"", ""diary"", ""account book"", ""official record"", ""day book"", ""record data"", ""written document"", ""interaction log"", ""data spreadsheet"", ""notebook"", ""guest book"", ""calendar"", ""kept records"", ""recordings file"", ""written record"", ""signed record""]",ledger,27,True,,LITERAL,MOD,3.9412,HIGH,nc::EN::LITERAL::MOD::HIGH::True,nc:EN:record book,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:79,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,79,EN,,research_lab,research lab,The fourth year is spent doing a research project in a 'real' research lab.,research_lab,unknown,research,lab,research,lab,True,laboratory(6);research facility(5);science lab(4);scientific laboratory(2);testing lab(2);research building(1);research center(1);resesarch facility(1);testing room(1);science room(1);study lab(1);research room(1);work lab(1);research and development(1);research team(1);lab(1);lab for studies(1);group studying(1);science experiment(1);testing facility(1);study center(1);incubator(1);research laboratory(1),"[""laboratory"", ""research facility"", ""science lab"", ""scientific laboratory"", ""testing lab"", ""research building"", ""research center"", ""resesarch facility"", ""testing room"", ""science room"", ""study lab"", ""research room"", ""work lab"", ""research and development"", ""research team"", ""lab"", ""lab for studies"", ""group studying"", ""science experiment"", ""testing facility"", ""study center"", ""incubator"", ""research laboratory""]",laboratory,23,True,,LITERAL,MOD,4.75,HIGH,nc::EN::LITERAL::MOD::HIGH::True,nc:EN:research lab,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:80,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,80,EN,,sex_bomb,sex bomb,I had almost forgotten dressing as a sex bomb at the holiday camp.,sex_bomb,unknown,sex,bomb,sex,bomb,True,sex symbol(4);sexy person(2);bombshell(2);bomb shell(2);vixen(2);sex magnet(1);sex doll(1);sex kitten(1);sexy woman(1);beautiful woman(1);hot girl(1);hot chick(1);hot person(1);attractive(1);poster girl(1);pin up(1);sex pot(1);vamp(1);fox(1);aphrodisiac oils(1);beautiful(1);sexy lady(1);attractive woman(1);ingenue(1);sex siren(1);gorgeous(1);amazing(1);hottie(1);good looking person(1);really sexy person(1);sex champ(1);siren(1);beauty(1),"[""sex symbol"", ""sexy person"", ""bombshell"", ""bomb shell"", ""vixen"", ""sex magnet"", ""sex doll"", ""sex kitten"", ""sexy woman"", ""beautiful woman"", ""hot girl"", ""hot chick"", ""hot person"", ""attractive"", ""poster girl"", ""pin up"", ""sex pot"", ""vamp"", ""fox"", ""aphrodisiac oils"", ""beautiful"", ""sexy lady"", ""attractive woman"", ""ingenue"", ""sex siren"", ""gorgeous"", ""amazing"", ""hottie"", ""good looking person"", ""really sexy person"", ""sex champ"", ""siren"", ""beauty""]",sex symbol,33,True,,IDIOMATIC,MOD,0.4118,LOW,nc::EN::IDIOMATIC::MOD::LOW::True,nc:EN:sex bomb,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:81,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,81,EN,,silver_lining,silver lining,"Ah well, the silver lining is that her actions will be under much greater scruitiny than before.",silver_lining,unknown,silver,lining,silver,lining,True,bright side(6);good news(2);good thing(2);something good(1);brightside(1);good things(1);hopeful prospect(1);unforeseen advantage(1);positive outcome(1);happy ending(1);positive(1);optmistic(1);good side(1);unexpected good results(1);positive view(1);one positive(1);gold(1);tender mercy(1);up side(1);big picture(1);prospect(1);glass half full(1);optimistic outlook(1);best part(1);silver meaning bright(1);lining as in side(1);fluke(1);positive outlook(1);good part of something bad(1);good result(1);unexpected good result(1);good result to compensate for a bad one(1);fact is(1);on the other hand(1),"[""bright side"", ""good news"", ""good thing"", ""something good"", ""brightside"", ""good things"", ""hopeful prospect"", ""unforeseen advantage"", ""positive outcome"", ""happy ending"", ""positive"", ""optmistic"", ""good side"", ""unexpected good results"", ""positive view"", ""one positive"", ""gold"", ""tender mercy"", ""up side"", ""big picture"", ""prospect"", ""glass half full"", ""optimistic outlook"", ""best part"", ""silver meaning bright"", ""lining as in side"", ""fluke"", ""positive outlook"", ""good part of something bad"", ""good result"", ""unexpected good result"", ""good result to compensate for a bad one"", ""fact is"", ""on the other hand""]",bright side,34,True,,IDIOMATIC,EQUAL,0.2222,LOW,nc::EN::IDIOMATIC::EQUAL::LOW::True,nc:EN:silver lining,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:83,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,83,EN,,sparkling_water,sparkling water,I make fizzy drinks by mixing juice with sparkling water.,sparkling_water,unknown,sparkling,water,sparkling,water,True,carbonated water(7);fizzy water(6);soda water(5);tonic water(4);bubbly water(4);seltzer(4);club soda(4);seltzer water(2);soda(2);mineral water(1);water with gas(1);bubbling water(1);soft drink(1);tonic(1);water(1);bubbly(1);fizzy watter(1),"[""carbonated water"", ""fizzy water"", ""soda water"", ""tonic water"", ""bubbly water"", ""seltzer"", ""club soda"", ""seltzer water"", ""soda"", ""mineral water"", ""water with gas"", ""bubbling water"", ""soft drink"", ""tonic"", ""water"", ""bubbly"", ""fizzy watter""]",carbonated water,17,True,,UNKNOWN,HEAD,3.2,MID,nc::EN::UNKNOWN::HEAD::MID::True,nc:EN:sparkling water,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:86,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,86,EN,,tennis_elbow,tennis elbow,"For severe tennis elbow that has failed to heal, your doctor might suggest an MRI scan.",tennis_elbow,unknown,tennis,elbow,tennis,elbow,True,sore elbow(5);tennis injury(5);lateral epicondylitis(4);elbow injury(4);sports injury(2);repetitive stress injury(1);tender elbow(1);injury(1);elbow bursistis(1);fracture(1);fragmentation(1);stiff elbow(1);broken elbow(1);elbow pain(1);elbow condition(1);elbow strain(1);epicondylitis(1);forearm overuse(1);elbow tendon pain(1);tendinitis(1);tendonitis(1);sports inury(1);arm injury(1),"[""sore elbow"", ""tennis injury"", ""lateral epicondylitis"", ""elbow injury"", ""sports injury"", ""repetitive stress injury"", ""tender elbow"", ""injury"", ""elbow bursistis"", ""fracture"", ""fragmentation"", ""stiff elbow"", ""broken elbow"", ""elbow pain"", ""elbow condition"", ""elbow strain"", ""epicondylitis"", ""forearm overuse"", ""elbow tendon pain"", ""tendinitis"", ""tendonitis"", ""sports inury"", ""arm injury""]",sore elbow,23,True,,UNKNOWN,HEAD,2.3529,MID,nc::EN::UNKNOWN::HEAD::MID::True,nc:EN:tennis elbow,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:87,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,87,EN,,top_dog,top dog,He is a top dog in construction circles in Hong Kong.,top_dog,unknown,top,dog,top,dog,True,boss(5);leader(5);best(4);number one(3);head honcho(2);king of the hill(2);greatest(2);head cheese(1);big kahuna(1);big cheese(1);important(1);main man(1);person in charge(1);most knowledgeable person(1);top of the heap(1);number one.(1);succesful(1);top person(1);first ranked(1);winner(1);big dog(1);honcho(1);in charge(1);decision maker(1);dominant person(1);person at top(1);alpha male(1),"[""boss"", ""leader"", ""best"", ""number one"", ""head honcho"", ""king of the hill"", ""greatest"", ""head cheese"", ""big kahuna"", ""big cheese"", ""important"", ""main man"", ""person in charge"", ""most knowledgeable person"", ""top of the heap"", ""number one."", ""succesful"", ""top person"", ""first ranked"", ""winner"", ""big dog"", ""honcho"", ""in charge"", ""decision maker"", ""dominant person"", ""person at top"", ""alpha male""]",boss,27,True,,IDIOMATIC,MOD,0.9444,LOW,nc::EN::IDIOMATIC::MOD::LOW::True,nc:EN:top dog,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:88,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,88,EN,,wet_blanket,wet blanket,No wonder tom couldn't work with him; he is a wet blanket.,wet_blanket,unknown,wet,blanket,wet,blanket,True,party pooper(9);debbie downer(3);boring(2);grouch(2);downer(2);no fun(2);stick in the mud(2);party crasher(1);fun spoiler(1);spoiler(1);crasher(1);sad boy(1);miser(1);realistic(1);straight laced(1);bland(1);miserable(1);grinch(1);spoil sport(1);naysayer(1);conservative(1);rule follower(1);killjoy(1);buzzkill(1);lame(1);loser(1);failure(1);sad sack(1),"[""party pooper"", ""debbie downer"", ""boring"", ""grouch"", ""downer"", ""no fun"", ""stick in the mud"", ""party crasher"", ""fun spoiler"", ""spoiler"", ""crasher"", ""sad boy"", ""miser"", ""realistic"", ""straight laced"", ""bland"", ""miserable"", ""grinch"", ""spoil sport"", ""naysayer"", ""conservative"", ""rule follower"", ""killjoy"", ""buzzkill"", ""lame"", ""loser"", ""failure"", ""sad sack""]",party pooper,28,True,,IDIOMATIC,EQUAL,0.1111,LOW,nc::EN::IDIOMATIC::EQUAL::LOW::True,nc:EN:wet blanket,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv:89,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/en.filtered.csv,89,EN,,word_painting,word painting,"Words and music are closely matched, and the composer introduces word painting.",word_painting,unknown,word,painting,word,painting,True,tone painting(3);text painting(3);musical meaning(1);emotion of music(1);music(1);talking music(1);musical delivery(1);word artistry(1);clever usage(1);poetry(1);creative writing(1);language arts(1);evocative words(1);description(1);imbue with feeling through word choice(1);music writing(1);meaning depiction(1);intense description(1);vivid description(1);minds eye image(1),"[""tone painting"", ""text painting"", ""musical meaning"", ""emotion of music"", ""music"", ""talking music"", ""musical delivery"", ""word artistry"", ""clever usage"", ""poetry"", ""creative writing"", ""language arts"", ""evocative words"", ""description"", ""imbue with feeling through word choice"", ""music writing"", ""meaning depiction"", ""intense description"", ""vivid description"", ""minds eye image""]",tone painting,20,True,,UNKNOWN,MOD,1.4545,MID,nc::EN::UNKNOWN::MOD::MID::True,nc:EN:word painting,label_binary_derived_from_compositionality_bin,train
nc:data/extracted/nc/comp-datasets-release-v2/annotations/filtered/fr.filtered.csv:0,nc,data/extracted/nc/comp-datasets-release-v2/annotations/filtered/fr.filtered.csv,0,FR,,activité_physique,activité physique,L'activité physique est la meilleure des préventions.,activité_physique,unknown,physique,activité,physique,activité,True,sport(7);gymnastique(4);exercice physique(4);exercice(3);travail physique(2);éducation physique(1);mouvements(1);entrainement sportif(1);endurance physique(1);travail musculaire(1);activitã© sportive(1);mise en forme(1);entrainement physique(1);exercise physique(1);entraînement(1);travail(1),"[""sport"", ""gymnastique"", ""exercice physique"", ""exercice"", ""travail physique"", ""éducation physique"", ""mouvements"", ""entrainement sportif"", ""endurance physique"", ""travail musculaire"", ""activitã© sportive"", ""mise en forme"", ""entrainement physique"", ""exercise physique"", ""entraînement"", ""travail""]",sport,16,True,,LITERAL,EQUAL,5.0,HIGH,nc::FR::LITERAL::EQUAL::HIGH::True,nc:FR:activité physique,label_binary_derived_from_compositionality_bin,train
