uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:33,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,33,EN,train,jump through hoops,jump through hoops,"Lions may learn to jump through hoops or sea lions to clap their flippers while balancing a ball on their noses , but lions jump over obstacles in their home territory or laze around under a favourite tree , while sea lions are naturally dexterous , chasing fish with great skill .",jump through hoops,unknown,jump,hoops,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:jump through hoops,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:36,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,36,EN,train,to the bone,to the bone,"And no gratitude — your Auntie can slave for you , work her fingers to the bone , but it 's Miss Green gets the thank yous !",to the bone,unknown,to,bone,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:to the bone,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:37,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,37,EN,train,to the bone,to the bone,"The mare alongside the stallion rubbed her hip to the bone attempting to do just that , while we took turns swinging from her head and tail as a preventive measure as turbulence upset the flight across Europe .",to the bone,unknown,to,bone,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:to the bone,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:38,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,38,EN,train,look on the bright side,look on the bright side,"Always ready to look on the bright side she expected that the remission would last for a long time , and there was a conspiracy between Maureen and her mother to conceal Julia 's suffering from her .",look on the bright side,unknown,look,side,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:look on the bright side,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:39,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,39,EN,train,look on the bright side,look on the bright side,"Still , to look on the bright side : if they had been together all this time , by now they might already be a dull settled couple , instead of which the long separation had preserved the thrill of courtship in their marriage , with letters passing between them constantly .",look on the bright side,unknown,look,side,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:look on the bright side,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:41,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,41,EN,train,up to here,up to here,"In any way , shape or form , I 've had it up to here with chickens!’",up to here,unknown,up,here,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:up to here,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:42,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,42,EN,train,up to here,up to here,"She was in it , up to here .",up to here,unknown,up,here,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:up to here,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:43,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,43,EN,train,night and day,night and day,"It highlights the way nature uses the same raw materials as man and carries out equally complex chemical reactions , night and day .",night and day,unknown,night,day,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:night and day,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:44,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,44,EN,train,night and day,night and day,and night and day were dazzle - bright,night and day,unknown,night,day,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:night and day,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:45,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,45,EN,train,head for the hills,head for the hills,"He is putting on his long black coat , a sure sign that he is ready to head for the hills , or at least his hotel suite .",head for the hills,unknown,head,hills,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:head for the hills,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:46,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,46,EN,train,head for the hills,head for the hills,"When it is time to relax and really get away from it all , Italians head for the hills and the spectacular scenery for our country 's lakes and mountains .",head for the hills,unknown,head,hills,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:head for the hills,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:48,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,48,EN,train,pass the buck,pass the buck,People around here have taken it up with different parties but everyone seems to pass the buck .,pass the buck,unknown,pass,buck,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:pass the buck,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:49,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,49,EN,train,pass the buck,pass the buck,Do n't pass the buck to me .,pass the buck,unknown,pass,buck,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:pass the buck,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:50,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,50,EN,train,rise from the ashes,rise from the ashes,ONE of Anglesey 's oldest town halls is set to rise from the ashes of a fire which destroyed it .,rise from the ashes,unknown,rise,ashes,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:rise from the ashes,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:51,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,51,EN,train,rise from the ashes,rise from the ashes,"The city had been devastated by German bombing during the Second World War and its newly built cathedral , which was to be a symbol of its phoenix - like rise from the ashes , was still awaiting the final touches before its opening .",rise from the ashes,unknown,rise,ashes,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:rise from the ashes,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:53,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,53,EN,train,in bed with,in bed with,"The postcard depicted a crudely drawn picture of Harold Wilson in bed with a particular lady , with Mrs Wilson looking through the door , and various other offensive allusions .",in bed with,unknown,in,with,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:in bed with,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:54,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,54,EN,train,in bed with,in bed with,‘ To be in bed with a self - made millionairess.’,in bed with,unknown,in,with,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:in bed with,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:55,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,55,EN,train,in bed with,in bed with,Or when you find Philip in bed with someone else ?,in bed with,unknown,in,with,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:in bed with,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:56,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,56,EN,train,in the pink,in the pink,"Mm , what gets me is how Creda they 're gon na , they 're , they 're coming up in the pink and",in the pink,unknown,in,pink,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:in the pink,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:57,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,57,EN,train,in the pink,in the pink,Keeping Basslets in the pink,in the pink,unknown,in,pink,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:in the pink,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:59,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,59,EN,train,go to town,go to town,Well you go to town on them then .,go to town,unknown,go,town,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:go to town,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:60,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,60,EN,train,go to town,go to town,"Well , if the Tories win , I mean the privatization will really go to town .",go to town,unknown,go,town,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:go to town,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:61,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,61,EN,train,go to town,go to town,Urban decay and faded glory inspire Richard S Taylor to pick up his watercolours and go to town with the medium .,go to town,unknown,go,town,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:go to town,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:63,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,63,EN,train,heart of gold,heart of gold,"The action takes place in tough Dodge City , Kansas during the 1880s , and centres on the lives and experiences of five people : Matt Dillon , the dauntless and fearless United States Marshal ; Kitty Russell , proprietress of the Longbranch Saloon , a woman with a heart of gold who has eyes only for Dillon ; Chester Goode , Matt 's deputy ; Doc Galen Adams , the kindly , dedicated physician ; and Festus Haggen , Matt 's unkempt , hillbilly deputy .",heart of gold,unknown,heart,gold,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:heart of gold,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:65,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,65,EN,train,par for the course,par for the course,"Erm I 'm er rising to take the opportunity to sum up the debate er for those of us on this side of the house and to say that on this side of the house we do welcome these orders actually coming through , delayed though they are and er besmirched though they are by the usual examples of government incompetence in failing to send them to the scrutiny committee in the proper manner to allow the usual processes to take place but wi that 's par for the course these days .",par for the course,unknown,par,course,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:par for the course,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:66,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,66,EN,train,par for the course,par for the course,"Windows 3.1 can now handle images over 16Mb in size , which is about par for the course with large four - colour , high - resolution bitmaps .",par for the course,unknown,par,course,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:par for the course,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:67,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,67,EN,train,par for the course,par for the course,"still not a sign of any policy from them on the Health Service , par for the course .",par for the course,unknown,par,course,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:par for the course,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:68,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,68,EN,train,out of line,out of line,"But classes sometimes take up ‘ class positions’ which are out of line with these interests — they form alliances with classes whose interests are antagonistic to their own , adopt strategies doomed to defeat , and so on— and the second of Poulantzas ' categories is designed to accommodate this phenomenon .",out of line,unknown,out,line,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:out of line,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:69,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,69,EN,train,out of line,out of line,"Gave him hell when he stepped out of line , I imagine .",out of line,unknown,out,line,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:out of line,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:70,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,70,EN,train,out of line,out of line,"‘ Where patient health can be at risk , you simply can not afford to be out of line with the programme of works.’",out of line,unknown,out,line,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:out of line,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:71,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,71,EN,train,stay the course,stay the course,Clearly he hardly believed that she would stay the course .,stay the course,unknown,stay,course,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:stay the course,w1_w2_inferred,train
dice:data/raw/dice/huggingface_mmi01_DICE/train.csv:72,dice,data/raw/dice/huggingface_mmi01_DICE/train.csv,72,EN,train,stay the course,stay the course,The Tyrone men have another important League fixture this afternoon — visitors Limavady inspired by the mercurial Des Curry are likely to provide the first searching test of Strabane 's ability to stay the course .,stay the course,unknown,stay,course,,,False,,[],,0,False,i,IDIOMATIC,IDIOMATIC,,UNKNOWN,dice::EN::IDIOMATIC::IDIOMATIC::UNKNOWN::False,dice:EN:stay the course,w1_w2_inferred,train
